"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.286638092E1,2.504292297E-1,-5.658233643E-2,-9.689051514E0,9.692452507E0
1.287629892E1,2.588117981E-1,-4.565505981E-2,-9.619146881E0,9.622736339E0
1.288621692E1,2.526745605E-1,-3.128494263E-2,-9.614207153E0,9.617577781E0
1.289613492E1,1.860630798E-1,-1.327738953E-1,-9.780062256E0,9.782733059E0
1.290605292E1,2.369572449E-1,-6.706054688E-2,-9.652677155E0,9.655818044E0
1.291597092E1,2.282752991E-1,-2.859054565E-2,-9.682315521E0,9.685048316E0
1.292588792E1,1.881587219E-1,-1.041833496E-1,-9.761500854E0,9.763869971E0
1.293580592E1,1.995350647E-1,-7.005432129E-2,-9.699978790E0,9.702283771E0
1.294572392E1,2.109114075E-1,-7.289840698E-2,-9.680070190E0,9.682642031E0
1.295564192E1,2.041754150E-1,-6.107299805E-2,-9.611213379E0,9.613575824E0
1.296555992E1,2.240840149E-1,1.032852173E-2,-9.545050964E0,9.547686538E0
1.297547792E1,1.101708984E-1,-1.734892273E-1,-9.814790039E0,9.816941461E0
1.298539592E1,1.290316772E-1,-9.954299927E-2,-9.752519531E0,9.753881032E0
1.299531392E1,1.360670471E-1,-7.514373779E-2,-9.632618866E0,9.633872899E0
1.300523192E1,1.594184875E-1,-1.020877075E-1,-9.685458984E0,9.687308805E0
1.301514892E1,1.442999268E-1,-7.858657837E-2,-9.691446533E0,9.692839327E0
1.302506692E1,1.564247131E-1,-1.058299255E-1,-9.685458984E0,9.687300161E0
1.303498492E1,1.460961914E-1,-6.855743408E-2,-9.690099335E0,9.691443099E0
1.304490292E1,1.486408997E-1,-9.505233765E-2,-9.682016144E0,9.683623582E0
1.305482092E1,1.309776306E-1,-7.274871826E-2,-9.676926727E0,9.678086505E0
1.306473892E1,1.254391479E-1,-7.409591675E-2,-9.709409180E0,9.710502140E0
1.307465692E1,1.378633118E-1,-7.409591675E-2,-9.688752136E0,9.690016226E0
1.308457492E1,1.303788757E-1,-5.224136353E-2,-9.678273926E0,9.679293052E0
1.309449192E1,1.306782532E-1,-6.885681152E-2,-9.664502563E0,9.665631271E0
1.310440992E1,1.342707825E-1,-6.646179199E-2,-9.668993225E0,9.670153866E0
1.311432792E1,1.142124939E-1,-8.936416626E-2,-9.695188751E0,9.696273272E0
1.312424592E1,1.143621826E-1,-8.217910767E-2,-9.645492096E0,9.646520092E0
1.313416392E1,8.128097534E-2,-9.071136475E-2,-9.680070190E0,9.680836433E0
1.314408192E1,1.109193420E-1,-9.160949707E-2,-9.682465210E0,9.683533856E0
1.315399992E1,1.139131165E-1,-5.867797852E-2,-9.674831085E0,9.675679606E0
1.316391792E1,1.002914429E-1,-1.046324158E-1,-9.657167816E0,9.658255357E0
1.317383592E1,1.116677856E-1,-6.376739502E-2,-9.670789490E0,9.671644396E0
1.318375292E1,1.227447510E-1,-6.242019653E-2,-9.684111786E0,9.685090791E0
1.319367092E1,1.143621826E-1,-6.077362061E-2,-9.676627350E0,9.677493943E0
1.320358892E1,9.295669556E-2,-1.086740112E-1,-9.667047272E0,9.668104982E0
1.321350692E1,8.726852417E-2,-7.259902954E-2,-9.669591980E0,9.670258294E0
1.322342492E1,9.295669556E-2,-6.870712280E-2,-9.682764587E0,9.683454532E0
1.323334292E1,8.906478882E-2,-8.337661743E-2,-9.667945404E0,9.668715144E0
1.324326092E1,8.681945801E-2,-8.098159790E-2,-9.691147156E0,9.691874371E0
1.325317892E1,8.187973022E-2,-9.026229858E-2,-9.670939178E0,9.671706993E0
1.326309692E1,9.789642334E-2,-7.918533325E-2,-9.658664703E0,9.659485384E0
1.327301492E1,1.134640503E-1,-4.969665527E-2,-9.675280151E0,9.676073060E0
1.328293192E1,9.729766846E-2,-6.586303711E-2,-9.685309296E0,9.686021935E0
1.329284992E1,7.843688965E-2,-7.828720093E-2,-9.663155365E0,9.663790811E0
1.330276792E1,8.487350464E-2,-8.322692871E-2,-9.672286377E0,9.673016799E0
1.331268592E1,7.484436035E-2,-7.873626709E-2,-9.671238556E0,9.671848649E0
1.332260392E1,7.454498291E-2,-7.005432129E-2,-9.662257233E0,9.662798735E0
1.333252192E1,7.439529419E-2,-7.619155884E-2,-9.672585754E0,9.673171920E0
1.334243992E1,6.601272583E-2,-1.005908203E-1,-9.663155365E0,9.663904377E0
1.335235792E1,7.963439941E-2,-7.798782349E-2,-9.670041046E0,9.670683408E0
1.336227592E1,6.840774536E-2,-4.355941772E-2,-9.643097076E0,9.643438094E0
1.337219292E1,6.571334839E-2,-7.185058594E-2,-9.655371552E0,9.655862496E0
1.338211092E1,4.879852295E-2,-1.010398865E-1,-9.653275909E0,9.653928016E0
1.339202892E1,4.340972900E-2,-7.364685059E-2,-9.659562836E0,9.659941120E0
1.340194692E1,9.505233765E-2,-2.529739380E-2,-9.655820618E0,9.656321593E0
1.341186550E1,1.386117554E-1,-2.694396973E-3,-9.584568787E0,9.585571412E0
1.342178350E1,4.939727783E-2,-9.475296021E-2,-9.669442291E0,9.670032701E0
1.343170150E1,5.718109131E-2,-8.517288208E-2,-9.734107819E0,9.734648382E0
1.344161950E1,2.933898926E-2,-6.286926270E-2,-9.635462952E0,9.635712720E0
1.345153750E1,4.086502075E-2,-7.679031372E-2,-9.671687622E0,9.672078792E0
1.346145450E1,4.116439819E-2,-7.244934082E-2,-9.633966064E0,9.634326419E0
1.347137250E1,4.056564331E-2,-8.397537231E-2,-9.585167542E0,9.585621223E0
1.348129050E1,4.191284180E-3,-7.694000244E-2,-9.707912292E0,9.708218086E0
1.349120850E1,-2.395019531E-3,-4.191284180E-2,-9.711355133E0,9.711445873E0
1.350112650E1,7.185058594E-3,-5.927673340E-2,-9.715696106E0,9.715879589E0
1.351104450E1,-2.095642090E-3,-4.176315308E-2,-9.700876923E0,9.700967046E0
1.352096250E1,-1.511856079E-2,-6.481521606E-2,-9.695787506E0,9.696015932E0
1.353088050E1,1.152603149E-2,-5.837860107E-2,-9.710606689E0,9.710789010E0
1.354079850E1,-1.466949463E-2,-7.918533325E-2,-9.690698090E0,9.691032709E0
1.355071550E1,-1.676513672E-2,-6.676116943E-2,-9.681118011E0,9.681362718E0
1.356063350E1,-2.005828857E-2,-6.541397095E-2,-9.697434082E0,9.697675448E0
1.357055150E1,-2.664459229E-2,-5.792953491E-2,-9.694140930E0,9.694350630E0
1.358046950E1,-1.631607056E-2,-6.481521606E-2,-9.676028595E0,9.676259432E0
1.359038750E1,-2.739303589E-2,-6.242019653E-2,-9.673483887E0,9.673724059E0
1.360030550E1,-4.236190796E-2,-7.020401001E-2,-9.679770813E0,9.680118084E0
1.361022350E1,-2.694396973E-2,-5.373825073E-2,-9.663454742E0,9.663641722E0
1.362014150E1,-1.466949463E-2,-2.963836670E-2,-9.588311005E0,9.588368034E0
1.363005950E1,-8.397537231E-2,-9.160949707E-2,-9.742640076E0,9.743432650E0
1.363997650E1,-6.421646118E-2,-8.023315430E-2,-9.709409180E0,9.709953024E0
1.364989450E1,-4.580474854E-2,-5.568420410E-2,-9.674382019E0,9.674650705E0
1.365981250E1,-3.981719971E-2,-6.346801758E-2,-9.669591980E0,9.669882246E0
1.366973050E1,-3.532653809E-2,-4.819976807E-2,-9.629475403E0,9.629660831E0
1.367964850E1,-4.445755005E-2,-6.242019653E-2,-9.660161591E0,9.660465554E0
1.368956650E1,-5.179229736E-2,-7.140151978E-2,-9.685159607E0,9.685561276E0
1.369948450E1,-7.289840698E-2,-7.080276489E-2,-9.685758362E0,9.686291460E0
1.370940250E1,-6.885681152E-2,-6.376739502E-2,-9.711654510E0,9.712107952E0
1.371932050E1,-6.706054688E-2,-5.852828979E-2,-9.670789490E0,9.671199100E0
1.372923850E1,-6.915618896E-2,-6.541397095E-2,-9.671088867E0,9.671557343E0
1.373915550E1,-6.706054688E-2,-6.256988525E-2,-9.679321747E0,9.679756277E0
1.374907350E1,-7.604187012E-2,-5.373825073E-2,-9.674382019E0,9.674830108E0
1.375899150E1,-7.753875732E-2,-6.960525513E-2,-9.662257233E0,9.662819049E0
1.376890950E1,-7.708969116E-2,-5.957611084E-2,-9.658365326E0,9.658856708E0
1.377882750E1,-7.694000244E-2,-4.760101318E-2,-9.608818359E0,9.609244293E0
1.378874550E1,-1.068777466E-1,-6.840774536E-2,-9.726623383E0,9.727451100E0
1.379866350E1,-1.119671631E-1,-6.795867920E-2,-9.736951904E0,9.737832788E0
1.380858150E1,-8.113128662E-2,-6.212081909E-2,-9.657616882E0,9.658157440E0
1.381849950E1,-9.894424438E-2,-5.254074097E-2,-9.690548401E0,9.691195943E0
1.382841750E1,-9.490264893E-2,-6.047424316E-2,-9.686656494E0,9.687310137E0
1.383833450E1,-1.014889526E-1,-6.242019653E-2,-9.679471436E0,9.680204727E0
1.384825250E1,-1.046324158E-1,-6.361770630E-2,-9.689949646E0,9.690723363E0
1.385817050E1,-1.031355286E-1,-6.631210327E-2,-9.672286377E0,9.673063527E0
1.386808850E1,-1.038839722E-1,-6.496490479E-2,-9.677974548E0,9.678750109E0
1.387800650E1,-1.100212097E-1,-6.316864014E-2,-9.677375793E0,9.678207334E0
1.388792450E1,-1.052311707E-1,-4.445755005E-2,-9.684411163E0,9.685084907E0
1.389784250E1,-1.085243225E-1,-4.805007935E-2,-9.674831085E0,9.675559047E0
1.390776050E1,-1.167572021E-1,-5.792953491E-2,-9.676028595E0,9.676906399E0
1.391767850E1,-1.158590698E-1,-5.822891235E-2,-9.680519257E0,9.681387659E0
1.392759650E1,-1.212478638E-1,-5.927673340E-2,-9.673633575E0,9.674574995E0
1.393751350E1,-1.184037781E-1,-5.912704468E-2,-9.672885132E0,9.673790479E0
1.394743150E1,-1.142124939E-1,-6.586303711E-2,-9.668394470E0,9.669293359E0
1.395734950E1,-1.190025330E-1,-6.900650024E-2,-9.673034821E0,9.674012928E0
1.396726750E1,-1.276844788E-1,-6.885681152E-2,-9.686357117E0,9.687443356E0
1.397718550E1,-1.204994202E-1,-5.044509888E-2,-9.685159607E0,9.686040545E0
1.398710350E1,-1.014889526E-1,-2.978805542E-2,-9.692194977E0,9.692772091E0
1.399702150E1,-8.906478882E-2,-2.275268555E-2,-9.699230347E0,9.699665950E0
1.400693950E1,-1.191522217E-1,-2.409988403E-2,-9.681866455E0,9.682629607E0
1.401685750E1,-1.435514832E-1,-7.259902954E-2,-9.678573303E0,9.679910063E0
1.402677450E1,-4.460723877E-2,-8.322692871E-2,-9.713151398E0,9.713610379E0
1.403669250E1,1.216969299E-1,9.041198730E-2,-9.843530273E0,9.844697695E0
1.404661050E1,-2.154020691E-1,-1.598675537E-1,-9.657766571E0,9.661491129E0
1.405652850E1,-1.938468933E-1,-6.930587769E-2,-9.714648285E0,9.716829278E0
1.406644650E1,-3.817062378E-2,1.062789917E-2,-9.894274750E0,9.894354086E0
1.407636450E1,-6.706054688E-2,-2.439926147E-2,-9.918524323E0,9.918781033E0
1.408628250E1,-1.216969299E-1,-6.511459351E-2,-9.864337006E0,9.865302561E0
1.409620050E1,-1.071771240E-1,-4.251159668E-2,-9.949360199E0,9.950028268E0
1.410611850E1,-1.197509766E-1,1.526824951E-2,-1.011401779E1,1.011473822E1
1.411603650E1,-1.347198486E-2,-3.891906738E-3,-1.042537033E1,1.042537976E1
1.412595350E1,-2.439926147E-1,-1.342707825E-1,-1.038495438E1,1.038868800E1
1.413587150E1,-5.646258545E-1,2.215393066E-2,-1.025233017E1,1.026789010E1
1.414578950E1,-6.021977234E-1,1.788780212E-1,-1.036624329E1,1.038526068E1
1.415570750E1,-7.590715027E-1,1.721420288E-2,-1.053134995E1,1.055868446E1
1.416562550E1,-6.945556641E-1,2.350112915E-2,-1.098415833E1,1.100612075E1
1.417554350E1,-4.010160828E-1,-4.790039062E-3,-1.181088913E1,1.181769601E1
1.418546150E1,4.340972900E-2,-2.993774414E-2,-1.235904922E1,1.235916172E1
1.419537950E1,1.731898499E-1,-1.095721436E-1,-1.273162445E1,1.273327381E1
1.420529750E1,8.936416626E-2,-1.064286804E-1,-1.297277298E1,1.297351733E1
1.421521550E1,-1.257385254E-2,7.409591675E-2,-1.305225769E1,1.305247406E1
1.422513250E1,-1.149609375E-1,1.992356873E-1,-1.300914734E1,1.301118078E1
1.423505050E1,-2.905458069E-1,2.644999695E-1,-1.286754181E1,1.287353911E1
1.424496850E1,-2.613565063E-1,5.733078003E-2,-1.263178207E1,1.263461564E1
1.425488650E1,1.261875916E-1,-4.791535950E-1,-1.207419159E1,1.208435410E1
1.426480450E1,2.799179077E-2,5.628295898E-2,-1.141466309E1,1.141483617E1
1.427472250E1,-4.861889648E-1,2.401007080E-1,-1.104388412E1,1.105718792E1
1.428464050E1,-9.481283569E-1,6.114784241E-1,-1.052925430E1,1.058952546E1
1.429455850E1,-1.382974091E0,1.117575989E0,-9.873617706E0,1.003244337E1
1.430447650E1,-1.912423096E0,1.873354340E0,-9.858050079E0,1.021508541E1
1.431439450E1,-2.279759216E0,2.090253296E0,-1.030846344E1,1.076247552E1
1.432431150E1,-2.044149170E0,1.958976288E0,-8.956175537E0,9.393040731E0
1.433422950E1,-1.630259857E0,2.532583466E0,-8.019573212E0,8.566520922E0
1.434414750E1,-1.558708649E0,2.506088562E0,-7.708669739E0,8.254310490E0
1.435406550E1,-1.675016785E0,2.669548645E0,-7.557035065E0,8.187853819E0
1.436398350E1,-1.710043945E0,2.829715576E0,-7.330406342E0,8.041541996E0
1.437390150E1,-1.711091766E0,3.039130096E0,-7.279661865E0,8.072027233E0
1.438381950E1,-1.665736084E0,3.409459991E0,-7.311844940E0,8.237849875E0
1.439373750E1,-1.377585297E0,3.684887238E0,-7.215295715E0,8.218067137E0
1.440365550E1,-1.237776031E0,3.916904755E0,-7.343728638E0,8.414545898E0
1.441357313E1,-1.312171326E0,4.227209473E0,-7.387587433E0,8.612057919E0
1.442349013E1,-1.407822418E0,4.573289795E0,-7.341932373E0,8.763613095E0
1.443340813E1,-1.478475494E0,4.904101868E0,-7.351961517E0,8.960326058E0
1.444332613E1,-1.669627991E0,5.232518921E0,-7.415429535E0,9.227974159E0
1.445324413E1,-2.008373566E0,5.601501617E0,-7.267836456E0,9.393180053E0
1.446316213E1,-2.423759766E0,6.145470428E0,-7.102879486E0,9.700119339E0
1.447308013E1,-2.811902618E0,6.670129395E0,-6.931036835E0,1.002181092E1
1.448299812E1,-2.989283752E0,7.059170380E0,-6.704857178E0,1.018443978E1
1.449291613E1,-2.988984375E0,7.409292297E0,-6.674620056E0,1.041067687E1
1.450283413E1,-2.966231689E0,7.684270477E0,-6.764582977E0,1.065861746E1
1.451275213E1,-2.765499115E0,7.769443359E0,-6.835984497E0,1.071181215E1
1.452267013E1,-2.400707703E0,7.701035614E0,-6.760391693E0,1.052483933E1
1.453258713E1,-2.145787811E0,7.742349701E0,-6.715185699E0,1.047101252E1
1.454250513E1,-1.981429596E0,7.914342041E0,-6.471193085E0,1.041341506E1
1.455242313E1,-1.922452240E0,8.042774963E0,-6.013894043E0,1.022491923E1
1.456234113E1,-1.952539673E0,7.919730835E0,-5.470074921E0,9.821215165E0
1.457225913E1,-2.157014465E0,7.482340393E0,-5.064268799E0,9.288969137E0
1.458217713E1,-2.072290649E0,7.752378845E0,-4.586462402E0,9.242802803E0
1.459209513E1,-1.986668701E0,7.982899475E0,-4.182602234E0,9.228634677E0
1.460201313E1,-1.900597687E0,8.179740143E0,-3.878883820E0,9.250197839E0
1.461193113E1,-1.771116943E0,8.383616180E0,-3.632945251E0,9.306995578E0
1.462184913E1,-1.626517639E0,8.510103149E0,-3.453468475E0,9.327049896E0
1.463176613E1,-1.384021912E0,8.500074005E0,-3.225941620E0,9.196383750E0
1.464168413E1,-1.248852997E0,8.406817932E0,-2.963986359E0,9.001079751E0
1.465160213E1,-1.255588989E0,8.266260223E0,-2.763702850E0,8.805998821E0
1.466152013E1,-1.366508331E0,8.254584503E0,-2.466271362E0,8.722843847E0
1.467143813E1,-1.444047089E0,8.361013184E0,-2.125729523E0,8.747030322E0
1.468135613E1,-1.437460785E0,8.491392059E0,-1.905537415E0,8.820493493E0
1.469127413E1,-1.368753662E0,8.661588135E0,-1.757195892E0,8.943396056E0
1.470119213E1,-1.272503815E0,8.844956818E0,-1.572180634E0,9.073272784E0
1.471111013E1,-1.200503540E0,8.959019623E0,-1.327289886E0,9.136024288E0
1.472102813E1,-1.138382721E0,8.997040558E0,-1.059796143E0,9.130488589E0
1.473094513E1,-1.045126648E0,8.911568298E0,-7.963439941E-1,9.007913355E0
1.474086313E1,-9.542655945E-1,8.827592926E0,-6.045927429E-1,8.899581568E0
1.475078113E1,-8.042774963E-1,8.679550781E0,-3.832031250E-1,8.725153792E0
1.476069913E1,-7.138655090E-1,8.544082489E0,-9.969268799E-2,8.574432236E0
1.477061713E1,-7.149133301E-1,8.486003265E0,1.357676697E-1,8.517146550E0
1.478053513E1,-7.226971436E-1,8.487500153E0,3.923341370E-1,8.527243170E0
1.479045313E1,-8.202941895E-1,8.554710388E0,4.805007935E-1,8.607370876E0
1.480037113E1,-8.918453979E-1,8.641080780E0,7.189549255E-1,8.716682938E0
1.481028913E1,-9.484277344E-1,8.679850159E0,9.207353210E-1,8.779924116E0
1.482020713E1,-9.292675781E-1,8.716374207E0,1.096619568E0,8.834098257E0
1.483012512E1,-9.286688232E-1,8.733139343E0,1.313817902E0,8.880105070E0
1.484004213E1,-1.012943573E0,8.806935883E0,1.556313629E0,9.000571450E0
1.484996013E1,-1.078207855E0,8.920699310E0,1.688339081E0,9.142860450E0
1.485987813E1,-1.130598907E0,8.973539429E0,1.784588928E0,9.218862262E0
1.486979612E1,-1.129102020E0,9.073381805E0,1.964215393E0,9.351966150E0
1.487971413E1,-1.157692566E0,9.163045349E0,2.133513336E0,9.479110259E0
1.488963213E1,-1.234782257E0,9.127718811E0,2.281256104E0,9.489155248E0
1.489955013E1,-1.243164825E0,9.072783051E0,2.522853699E0,9.498717906E0
1.490946813E1,-1.308578796E0,9.134903870E0,2.687960358E0,9.611658445E0
1.491938613E1,-1.338067474E0,9.157506866E0,2.814746704E0,9.673321848E0
1.492930413E1,-1.334774323E0,9.160500641E0,2.925965424E0,9.708638841E0
1.493922213E1,-1.322649536E0,9.215137024E0,2.973117371E0,9.772797914E0
1.494913913E1,-1.307980042E0,9.255103912E0,2.977308655E0,9.809797503E0
1.495905713E1,-1.305435333E0,9.366622009E0,2.939587097E0,9.903481286E0
1.496897513E1,-1.304986267E0,9.521998901E0,2.878364410E0,1.003276801E1
1.497889313E1,-1.279389496E0,9.605674896E0,2.831062775E0,1.009558043E1
1.498881113E1,-1.133293304E0,9.618548126E0,2.809058533E0,1.008422687E1
1.499872913E1,-1.039139099E0,9.578880615E0,2.815345459E0,1.003797459E1
1.500864713E1,-1.011596375E0,9.585616608E0,2.821183319E0,1.004322898E1
1.501856513E1,-1.011446686E0,9.629325714E0,2.787802734E0,1.007565294E1
1.502848313E1,-1.012943573E0,9.642498322E0,2.805016937E0,1.009316346E1
1.503840113E1,-1.042432251E0,9.652677155E0,2.854114838E0,1.011962513E1
1.504831913E1,-1.063688049E0,9.604178009E0,2.949017487E0,1.010288927E1
1.505823613E1,-1.043779449E0,9.475445709E0,2.984643402E0,9.989076192E0
1.506815413E1,-1.017134857E0,9.372459869E0,2.998714142E0,9.892919378E0
1.507807213E1,-9.611512756E-1,9.346114655E0,3.012186127E0,9.866455097E0
1.508799013E1,-9.473799133E-1,9.354646912E0,2.994522858E0,9.867832320E0
1.509790813E1,-9.505233765E-1,9.380992126E0,3.024161224E0,9.902123968E0
1.510782613E1,-1.009650421E0,9.420959015E0,3.078348541E0,9.962434064E0
1.511774413E1,-1.097667389E0,9.417366486E0,3.097209320E0,9.974185220E0
1.512766213E1,-1.104553070E0,9.460626526E0,3.098556519E0,1.001621407E1
1.513758013E1,-1.050964508E0,9.442065125E0,3.079096985E0,9.986889328E0
1.514749813E1,-9.864486694E-1,9.439071350E0,3.050656128E0,9.968733708E0
1.515741613E1,-9.562115479E-1,9.348060608E0,3.099005585E0,9.894665900E0
1.516733313E1,-9.702822876E-1,9.256600800E0,3.143612823E0,9.823869282E0
1.517725113E1,-1.040935364E0,9.141490173E0,3.119662628E0,9.715075086E0
1.518716913E1,-1.080153809E0,9.105564880E0,3.072061615E0,9.670346768E0
1.519708713E1,-1.041234741E0,9.131610718E0,3.017724609E0,9.673528100E0
1.520700513E1,-1.027613068E0,9.211095428E0,2.902613983E0,9.712128271E0
1.521692312E1,-9.930349731E-1,9.240584106E0,2.819087677E0,9.711939478E0
1.522684113E1,-9.735754395E-1,9.258546753E0,2.761457520E0,9.710519283E0
1.523675913E1,-9.731263733E-1,9.248816986E0,2.687960358E0,9.680533119E0
1.524667713E1,-9.949809265E-1,9.235644379E0,2.613714752E0,9.649798907E0
1.525659513E1,-1.025966492E0,9.252708893E0,2.519410858E0,9.644307138E0
1.526651313E1,-1.068627777E0,9.306596832E0,2.464924164E0,9.686617627E0
1.527643013E1,-1.113983459E0,9.411229248E0,2.394570465E0,9.774771753E0
1.528634813E1,-1.117575989E0,9.497150574E0,2.335443420E0,9.843736134E0
1.529626613E1,-1.123264160E0,9.542805634E0,2.322121124E0,9.885297580E0
1.530618413E1,-1.114432526E0,9.520801392E0,2.275118866E0,9.852095455E0
1.531610213E1,-1.070274353E0,9.465715942E0,2.260299683E0,9.790516848E0
1.532602013E1,-1.041085052E0,9.398356018E0,2.268382874E0,9.724120258E0
1.533593813E1,-1.078058167E0,9.371561737E0,2.246228943E0,9.697109016E0
1.534585613E1,-1.082249451E0,9.397607574E0,2.261646881E0,9.726321947E0
1.535577413E1,-1.081950073E0,9.388476563E0,2.222578125E0,9.708447953E0
1.536569213E1,-1.124012604E0,9.402696991E0,2.136956177E0,9.707764765E0
1.537561013E1,-1.162482605E0,9.483528900E0,2.115101624E0,9.785823475E0
1.538552813E1,-1.208736420E0,9.549092560E0,2.094743958E0,9.850592099E0
1.539544513E1,-1.274000702E0,9.602232056E0,2.095642090E0,9.910482027E0
1.540536313E1,-1.335822144E0,9.589059448E0,2.105371857E0,9.907929782E0
1.541528142E1,-1.372495880E0,9.569599915E0,2.080074463E0,9.888766214E0
1.542519942E1,-1.385818176E0,9.558522949E0,2.044149170E0,9.872405929E0
1.543511742E1,-1.388362885E0,9.545500031E0,2.045047302E0,9.860341820E0
1.544503542E1,-1.438658295E0,9.580527191E0,1.972897339E0,9.886787287E0
1.545495342E1,-1.404678955E0,9.711654510E0,1.929188232E0,1.000055616E1
1.546487142E1,-1.369202728E0,9.788744202E0,1.940863953E0,1.007279415E1
1.547478942E1,-1.390907593E0,9.797575836E0,1.961670685E0,1.008837292E1
1.548470742E1,-1.429527283E0,9.747280426E0,2.071093140E0,1.006689877E1
1.549462542E1,-1.480720825E0,9.656119995E0,2.125879211E0,9.997627216E0
1.550454242E1,-1.530716858E0,9.578581238E0,2.104773102E0,9.925844168E0
1.551446042E1,-1.543739777E0,9.582173767E0,2.099384308E0,9.930186356E0
1.552437842E1,-1.567091217E0,9.578281860E0,2.133363647E0,9.937328551E0
1.553429642E1,-1.603465576E0,9.592502289E0,2.133513336E0,9.956861010E0
1.554421442E1,-1.587748260E0,9.584269409E0,2.183060303E0,9.957154058E0
1.555413242E1,-1.542392578E0,9.477840729E0,2.155667267E0,9.841511119E0
1.556405042E1,-1.490749969E0,9.417815552E0,2.120041351E0,9.767914853E0
1.557396842E1,-1.454525299E0,9.438173218E0,2.131118317E0,9.784499109E0
1.558388642E1,-1.493743744E0,9.448352051E0,2.154769135E0,9.805389175E0
1.559380442E1,-1.558259583E0,9.461075592E0,2.187850342E0,9.834979075E0
1.560372242E1,-1.601369934E0,9.483079834E0,2.222578125E0,9.870817713E0
1.561363942E1,-1.648821259E0,9.468260651E0,2.230960693E0,9.866293980E0
1.562355742E1,-1.674717407E0,9.460626526E0,2.241139526E0,9.865639312E0
1.563347542E1,-1.650767212E0,9.446855164E0,2.261946259E0,9.853146997E0
1.564339342E1,-1.640139313E0,9.444160767E0,2.274969177E0,9.851787366E0
1.565331142E1,-1.638043671E0,9.457033997E0,2.263293457E0,9.861094075E0
1.566322942E1,-1.637893982E0,9.484277344E0,2.226470032E0,9.878835064E0
1.567314742E1,-1.613794098E0,9.563163300E0,2.226769409E0,9.950724882E0
1.568306542E1,-1.618434448E0,9.607171783E0,2.257455597E0,1.000065925E1
1.569298342E1,-1.623972931E0,9.572593689E0,2.250719604E0,9.966823805E0
1.570290142E1,-1.619182892E0,9.509275360E0,2.264640656E0,9.908414021E0
1.571281942E1,-1.638043671E0,9.475445709E0,2.311942291E0,9.890011912E0
1.572273742E1,-1.671873322E0,9.486372986E0,2.307301941E0,9.905053007E0
1.573265542E1,-1.690434723E0,9.514514465E0,2.336042175E0,9.941863412E0
1.574257242E1,-1.655856628E0,9.554930420E0,2.325863342E0,9.972371673E0
1.575249042E1,-1.583856354E0,9.549391937E0,2.311942291E0,9.952113568E0
1.576240842E1,-1.503323822E0,9.485325165E0,2.307601318E0,9.877064333E0
1.577232642E1,-1.446142731E0,9.422455902E0,2.274071045E0,9.800275667E0
1.578224442E1,-1.284179535E0,9.358688507E0,1.990410919E0,9.653802529E0
1.579216242E1,-1.071771240E0,9.577832794E0,1.772913208E0,9.799326297E0
1.580208042E1,-1.101708984E0,9.665251007E0,1.794618073E0,9.891991394E0
1.581199842E1,-1.280886383E0,9.509125671E0,2.180665283E0,9.839687090E0
1.582191642E1,-1.509760437E0,9.386680298E0,2.347418518E0,9.792829892E0
1.583183442E1,-1.547182617E0,9.305848389E0,2.355950775E0,9.723327226E0
1.584175242E1,-1.368903351E0,9.267079010E0,2.270029449E0,9.638759436E0
